"gene","date","library_stock_id","gene_plus_library_stock","experiment_id","count_adult","count_larva","count_embryo"
"spd-5","2015-05-20","L4440_B07","spd-5_L4440_B07","54764_B07",10,461,366
"spd-5","2015-05-20","L4440_B07","spd-5_L4440_B07","54765_B07",14,585,262
"spd-5","2015-05-20","L4440_B08","spd-5_L4440_B08","54764_B08",7,451,244
"spd-5","2015-05-20","L4440_B08","spd-5_L4440_B08","54765_B08",10,659,227
"spd-5","2015-05-20","L4440_B09","spd-5_L4440_B09","54764_B09",9,476,177
"spd-5","2015-05-20","L4440_B09","spd-5_L4440_B09","54765_B09",10,704,314
"spd-5","2015-05-20","L4440_B10","spd-5_L4440_B10","54764_B10",11,506,360
"spd-5","2015-05-20","L4440_B10","spd-5_L4440_B10","54765_B10",8,522,243
"spd-5","2015-05-20","L4440_B11","spd-5_L4440_B11","54764_B11",5,588,327
"spd-5","2015-05-20","L4440_B11","spd-5_L4440_B11","54765_B11",9,633,343
"spd-5","2015-05-20","L4440_B12","spd-5_L4440_B12","54764_B12",5,441,205
"spd-5","2015-05-20","L4440_B12","spd-5_L4440_B12","54765_B12",5,694,251
"spd-5","2015-05-20","L4440_C01","spd-5_L4440_C01","54764_C01",6,392,181
"spd-5","2015-05-20","L4440_C01","spd-5_L4440_C01","54765_C01",7,520,250
"spd-5","2015-05-20","L4440_C02","spd-5_L4440_C02","54764_C02",5,411,153
"spd-5","2015-05-20","L4440_C02","spd-5_L4440_C02","54765_C02",7,514,260
"spd-5","2015-05-20","L4440_C03","spd-5_L4440_C03","54764_C03",5,496,276
"spd-5","2015-05-20","L4440_C03","spd-5_L4440_C03","54765_C03",4,457,272
"spd-5","2015-05-20","L4440_C04","spd-5_L4440_C04","54764_C04",5,390,230
"spd-5","2015-05-20","L4440_C04","spd-5_L4440_C04","54765_C04",9,462,241
"spd-5","2015-05-20","L4440_C05","spd-5_L4440_C05","54764_C05",6,386,247
"spd-5","2015-05-20","L4440_C05","spd-5_L4440_C05","54765_C05",8,543,177
"spd-5","2015-05-20","L4440_C06","spd-5_L4440_C06","54764_C06",4,255,220
"spd-5","2015-05-20","L4440_C06","spd-5_L4440_C06","54765_C06",7,233,182
"spd-5","2015-05-20","L4440_C07","spd-5_L4440_C07","54764_C07",7,496,249
"spd-5","2015-05-20","L4440_C07","spd-5_L4440_C07","54765_C07",14,424,254
"spd-5","2015-05-20","L4440_C08","spd-5_L4440_C08","54764_C08",12,291,196
"spd-5","2015-05-20","L4440_C08","spd-5_L4440_C08","54765_C08",6,507,236
"spd-5","2015-05-20","L4440_C09","spd-5_L4440_C09","54764_C09",9,537,272
"spd-5","2015-05-20","L4440_C09","spd-5_L4440_C09","54765_C09",12,616,230
"spd-5","2015-05-20","L4440_C10","spd-5_L4440_C10","54764_C10",8,517,253
"spd-5","2015-05-20","L4440_C10","spd-5_L4440_C10","54765_C10",8,595,703
"spd-5","2015-05-20","L4440_C11","spd-5_L4440_C11","54764_C11",3,482,278
"spd-5","2015-05-20","L4440_C11","spd-5_L4440_C11","54765_C11",7,512,270
"spd-5","2015-05-20","L4440_C12","spd-5_L4440_C12","54764_C12",8,430,260
"spd-5","2015-05-20","L4440_C12","spd-5_L4440_C12","54765_C12",7,666,218
"spd-5","2015-05-20","L4440_D01","spd-5_L4440_D01","54764_D01",7,441,231
"spd-5","2015-05-20","L4440_D01","spd-5_L4440_D01","54765_D01",9,660,209
"spd-5","2015-05-20","L4440_D02","spd-5_L4440_D02","54764_D02",4,357,165
"spd-5","2015-05-20","L4440_D02","spd-5_L4440_D02","54765_D02",10,599,175
"spd-5","2015-05-20","L4440_D03","spd-5_L4440_D03","54764_D03",6,404,160
"spd-5","2015-05-20","L4440_D03","spd-5_L4440_D03","54765_D03",5,633,152
"spd-5","2015-05-20","L4440_D04","spd-5_L4440_D04","54764_D04",6,441,258
"spd-5","2015-05-20","L4440_D04","spd-5_L4440_D04","54765_D04",8,524,317
"spd-5","2015-05-20","L4440_D05","spd-5_L4440_D05","54764_D05",8,525,207
"spd-5","2015-05-20","L4440_D05","spd-5_L4440_D05","54765_D05",8,479,231
"spd-5","2015-05-20","L4440_D06","spd-5_L4440_D06","54764_D06",8,205,107
"spd-5","2015-05-20","L4440_D06","spd-5_L4440_D06","54765_D06",13,245,289
"spd-5","2015-05-20","L4440_D07","spd-5_L4440_D07","54764_D07",9,377,180
"spd-5","2015-05-20","L4440_D07","spd-5_L4440_D07","54765_D07",11,510,197
"spd-5","2015-05-20","L4440_D08","spd-5_L4440_D08","54764_D08",7,334,233
"spd-5","2015-05-20","L4440_D08","spd-5_L4440_D08","54765_D08",9,397,161
"spd-5","2015-05-20","L4440_D09","spd-5_L4440_D09","54764_D09",7,448,155
"spd-5","2015-05-20","L4440_D09","spd-5_L4440_D09","54765_D09",5,563,202
"spd-5","2015-05-20","L4440_D10","spd-5_L4440_D10","54764_D10",6,341,143
"spd-5","2015-05-20","L4440_D10","spd-5_L4440_D10","54765_D10",11,576,225
"spd-5","2015-05-20","L4440_D11","spd-5_L4440_D11","54764_D11",4,458,221
"spd-5","2015-05-20","L4440_D11","spd-5_L4440_D11","54765_D11",5,545,229
"spd-5","2015-05-20","L4440_D12","spd-5_L4440_D12","54764_D12",4,507,280
"spd-5","2015-05-20","L4440_D12","spd-5_L4440_D12","54765_D12",9,629,287
"spd-5","2015-05-20","L4440_E01","spd-5_L4440_E01","54764_E01",6,500,212
"spd-5","2015-05-20","L4440_E01","spd-5_L4440_E01","54765_E01",4,403,277
"spd-5","2015-05-20","L4440_E02","spd-5_L4440_E02","54764_E02",8,506,154
"spd-5","2015-05-20","L4440_E02","spd-5_L4440_E02","54765_E02",3,237,195
"spd-5","2015-05-20","L4440_E03","spd-5_L4440_E03","54764_E03",7,524,221
"spd-5","2015-05-20","L4440_E03","spd-5_L4440_E03","54765_E03",6,626,188
"spd-5","2015-05-20","L4440_E04","spd-5_L4440_E04","54764_E04",11,503,312
"spd-5","2015-05-20","L4440_E04","spd-5_L4440_E04","54765_E04",6,616,305
"spd-5","2015-05-20","L4440_E05","spd-5_L4440_E05","54764_E05",7,559,191
"spd-5","2015-05-20","L4440_E05","spd-5_L4440_E05","54765_E05",14,455,206
"spd-5","2015-05-20","L4440_E06","spd-5_L4440_E06","54764_E06",3,8,23
"spd-5","2015-05-20","L4440_E06","spd-5_L4440_E06","54765_E06",4,6,9
"spd-5","2015-05-20","L4440_E07","spd-5_L4440_E07","54764_E07",5,402,240
"spd-5","2015-05-20","L4440_E07","spd-5_L4440_E07","54765_E07",14,608,275
"spd-5","2015-05-20","L4440_E08","spd-5_L4440_E08","54764_E08",2,413,201
"spd-5","2015-05-20","L4440_E08","spd-5_L4440_E08","54765_E08",11,587,232
"spd-5","2015-05-20","L4440_E09","spd-5_L4440_E09","54764_E09",8,481,158
"spd-5","2015-05-20","L4440_E09","spd-5_L4440_E09","54765_E09",6,384,373
"spd-5","2015-05-20","L4440_E10","spd-5_L4440_E10","54764_E10",11,579,254
"spd-5","2015-05-20","L4440_E10","spd-5_L4440_E10","54765_E10",10,758,278
"spd-5","2015-05-20","L4440_E11","spd-5_L4440_E11","54764_E11",5,456,326
"spd-5","2015-05-20","L4440_E11","spd-5_L4440_E11","54765_E11",13,784,239
"spd-5","2015-05-20","L4440_E12","spd-5_L4440_E12","54764_E12",5,430,412
"spd-5","2015-05-20","L4440_E12","spd-5_L4440_E12","54765_E12",13,741,358
"spd-5","2015-05-20","L4440_F01","spd-5_L4440_F01","54764_F01",3,434,312
"spd-5","2015-05-20","L4440_F01","spd-5_L4440_F01","54765_F01",9,700,290
"spd-5","2015-05-20","L4440_F02","spd-5_L4440_F02","54764_F02",5,491,249
"spd-5","2015-05-20","L4440_F02","spd-5_L4440_F02","54765_F02",9,692,168
"spd-5","2015-05-20","L4440_F03","spd-5_L4440_F03","54764_F03",5,446,185
"spd-5","2015-05-20","L4440_F03","spd-5_L4440_F03","54765_F03",12,529,366
"spd-5","2015-05-20","L4440_F04","spd-5_L4440_F04","54764_F04",7,573,286
"spd-5","2015-05-20","L4440_F04","spd-5_L4440_F04","54765_F04",6,541,230
"spd-5","2015-05-20","L4440_F05","spd-5_L4440_F05","54764_F05",8,643,200
"spd-5","2015-05-20","L4440_F05","spd-5_L4440_F05","54765_F05",9,649,139
"spd-5","2015-05-20","L4440_F06","spd-5_L4440_F06","54764_F06",4,372,166
"spd-5","2015-05-20","L4440_F06","spd-5_L4440_F06","54765_F06",7,439,215
"spd-5","2015-05-20","L4440_F07","spd-5_L4440_F07","54764_F07",8,394,199
"spd-5","2015-05-20","L4440_F07","spd-5_L4440_F07","54765_F07",5,561,322
"spd-5","2015-05-20","L4440_F08","spd-5_L4440_F08","54764_F08",13,588,181
"spd-5","2015-05-20","L4440_F08","spd-5_L4440_F08","54765_F08",12,560,232
"spd-5","2015-05-20","L4440_F09","spd-5_L4440_F09","54764_F09",11,470,267
"spd-5","2015-05-20","L4440_F09","spd-5_L4440_F09","54765_F09",6,518,264
"spd-5","2015-05-20","L4440_F10","spd-5_L4440_F10","54764_F10",10,544,281
"spd-5","2015-05-20","L4440_F10","spd-5_L4440_F10","54765_F10",6,476,174
"spd-5","2015-05-20","L4440_F11","spd-5_L4440_F11","54764_F11",7,466,352
"spd-5","2015-05-20","L4440_F11","spd-5_L4440_F11","54765_F11",8,592,233
"spd-5","2015-05-20","L4440_F12","spd-5_L4440_F12","54764_F12",8,327,336
"spd-5","2015-05-20","L4440_F12","spd-5_L4440_F12","54765_F12",12,742,148
"spd-5","2015-05-20","L4440_G01","spd-5_L4440_G01","54764_G01",4,585,209
"spd-5","2015-05-20","L4440_G01","spd-5_L4440_G01","54765_G01",6,445,291
"spd-5","2015-05-20","L4440_G02","spd-5_L4440_G02","54764_G02",4,368,177
"spd-5","2015-05-20","L4440_G02","spd-5_L4440_G02","54765_G02",8,365,246
"spd-5","2015-05-20","L4440_G03","spd-5_L4440_G03","54764_G03",7,624,266
"spd-5","2015-05-20","L4440_G03","spd-5_L4440_G03","54765_G03",6,333,275
"spd-5","2015-05-20","L4440_G04","spd-5_L4440_G04","54764_G04",10,540,262
"spd-5","2015-05-20","L4440_G04","spd-5_L4440_G04","54765_G04",14,591,222
"spd-5","2015-05-20","L4440_G05","spd-5_L4440_G05","54764_G05",9,559,225
"spd-5","2015-05-20","L4440_G05","spd-5_L4440_G05","54765_G05",14,540,185
"spd-5","2015-05-20","L4440_G06","spd-5_L4440_G06","54764_G06",6,455,252
"spd-5","2015-05-20","L4440_G06","spd-5_L4440_G06","54765_G06",10,555,157
"spd-5","2015-05-20","L4440_G07","spd-5_L4440_G07","54764_G07",7,568,259
"spd-5","2015-05-20","L4440_G07","spd-5_L4440_G07","54765_G07",9,546,172
"spd-5","2015-05-20","L4440_G08","spd-5_L4440_G08","54764_G08",5,581,220
"spd-5","2015-05-20","L4440_G08","spd-5_L4440_G08","54765_G08",10,584,262
"spd-5","2015-05-20","L4440_G09","spd-5_L4440_G09","54764_G09",10,485,181
"spd-5","2015-05-20","L4440_G09","spd-5_L4440_G09","54765_G09",10,486,238
"spd-5","2015-05-20","L4440_G10","spd-5_L4440_G10","54764_G10",7,426,251
"spd-5","2015-05-20","L4440_G10","spd-5_L4440_G10","54765_G10",8,580,176
"spd-5","2015-05-20","L4440_G11","spd-5_L4440_G11","54764_G11",10,505,139
"spd-5","2015-05-20","L4440_G11","spd-5_L4440_G11","54765_G11",7,574,237
"spd-5","2015-05-20","L4440_G12","spd-5_L4440_G12","54764_G12",7,639,263
"spd-5","2015-05-20","L4440_G12","spd-5_L4440_G12","54765_G12",9,584,281
"spd-5","2015-05-20","L4440_H01","spd-5_L4440_H01","54764_H01",4,295,230
"spd-5","2015-05-20","L4440_H01","spd-5_L4440_H01","54765_H01",7,507,270
"spd-5","2015-05-20","L4440_H02","spd-5_L4440_H02","54764_H02",8,535,191
"spd-5","2015-05-20","L4440_H02","spd-5_L4440_H02","54765_H02",6,687,168
"spd-5","2015-05-20","L4440_H03","spd-5_L4440_H03","54764_H03",4,557,319
"spd-5","2015-05-20","L4440_H03","spd-5_L4440_H03","54765_H03",7,630,295
"spd-5","2015-05-20","L4440_H04","spd-5_L4440_H04","54764_H04",9,772,158
"spd-5","2015-05-20","L4440_H04","spd-5_L4440_H04","54765_H04",12,641,244
"spd-5","2015-05-20","L4440_H05","spd-5_L4440_H05","54764_H05",8,514,252
"spd-5","2015-05-20","L4440_H05","spd-5_L4440_H05","54765_H05",11,557,257
"spd-5","2015-05-20","L4440_H06","spd-5_L4440_H06","54764_H06",10,604,176
"spd-5","2015-05-20","L4440_H06","spd-5_L4440_H06","54765_H06",6,454,284
"spd-5","2015-05-20","L4440_H07","spd-5_L4440_H07","54764_H07",7,535,314
"spd-5","2015-05-20","L4440_H07","spd-5_L4440_H07","54765_H07",17,469,206
"spd-5","2015-05-20","L4440_H08","spd-5_L4440_H08","54764_H08",3,445,197
"spd-5","2015-05-20","L4440_H08","spd-5_L4440_H08","54765_H08",10,488,159
"spd-5","2015-05-20","L4440_H09","spd-5_L4440_H09","54764_H09",12,622,210
"spd-5","2015-05-20","L4440_H09","spd-5_L4440_H09","54765_H09",10,704,346
"spd-5","2015-05-20","L4440_H10","spd-5_L4440_H10","54764_H10",5,545,142
"spd-5","2015-05-20","L4440_H10","spd-5_L4440_H10","54765_H10",12,727,290
"spd-5","2015-05-20","L4440_H11","spd-5_L4440_H11","54764_H11",4,498,391
"spd-5","2015-05-20","L4440_H11","spd-5_L4440_H11","54765_H11",11,572,151
"spd-5","2015-05-20","L4440_H12","spd-5_L4440_H12","54764_H12",5,353,299
"spd-5","2015-05-20","L4440_H12","spd-5_L4440_H12","54765_H12",6,596,270
"spn-4","2012-03-14","universal-F4_A02","spn-4_universal-F4_A02","52684_A02",9,265,223
"spn-4","2012-03-14","universal-F4_B02","spn-4_universal-F4_B02","52684_B02",3,202,361
"spn-4","2012-03-14","universal-F4_C02","spn-4_universal-F4_C02","52684_C02",10,222,184
"spn-4","2012-03-14","universal-F4_D02","spn-4_universal-F4_D02","52684_D02",4,145,225
"spn-4","2012-03-14","universal-F4_E02","spn-4_universal-F4_E02","52684_E02",5,81,219
"spn-4","2012-03-14","universal-F4_F02","spn-4_universal-F4_F02","52684_F02",8,298,142
"spn-4","2012-03-14","universal-F4_H02","spn-4_universal-F4_H02","52684_H02",4,200,276
"spn-4","2012-09-05","or191-F1_B02","spn-4_or191-F1_B02","52933_B02",18,786,175
"spn-4","2012-09-05","or191-F1_B07","spn-4_or191-F1_B07","52933_B07",8,611,194
"spn-4","2012-09-05","or191-F1_B11","spn-4_or191-F1_B11","52933_B11",10,680,242
"spn-4","2012-09-05","or191-F1_C02","spn-4_or191-F1_C02","52933_C02",6,639,244
"spn-4","2012-09-05","or191-F1_C07","spn-4_or191-F1_C07","52933_C07",6,442,240
"spn-4","2012-09-05","or191-F1_C11","spn-4_or191-F1_C11","52933_C11",6,678,161
"spn-4","2012-09-05","or191-F1_D02","spn-4_or191-F1_D02","52933_D02",8,558,127
"spn-4","2012-09-05","or191-F1_D07","spn-4_or191-F1_D07","52933_D07",19,881,234
"spn-4","2012-09-05","or191-F1_D11","spn-4_or191-F1_D11","52933_D11",6,694,255
"spn-4","2012-09-05","or191-F1_E02","spn-4_or191-F1_E02","52933_E02",6,525,286
"spn-4","2012-09-05","or191-F1_E07","spn-4_or191-F1_E07","52933_E07",3,293,227
"spn-4","2012-09-05","or191-F1_E11","spn-4_or191-F1_E11","52933_E11",9,643,110
"spn-4","2012-09-05","or191-F1_F02","spn-4_or191-F1_F02","52933_F02",6,437,262
"spn-4","2012-09-05","or191-F1_F07","spn-4_or191-F1_F07","52933_F07",10,550,182
"spn-4","2012-09-05","or191-F1_F11","spn-4_or191-F1_F11","52933_F11",5,373,380
"spn-4","2012-09-05","or191-F1_G02","spn-4_or191-F1_G02","52933_G02",11,457,239
"spn-4","2012-09-05","or191-F1_G07","spn-4_or191-F1_G07","52933_G07",14,740,269
"spn-4","2012-09-05","or191-F1_G11","spn-4_or191-F1_G11","52933_G11",10,705,183
"spn-4","2012-09-05","or191-F1_H02","spn-4_or191-F1_H02","52933_H02",11,495,288
"spn-4","2012-09-05","or191-F1_H07","spn-4_or191-F1_H07","52933_H07",11,713,206
"spn-4","2012-09-05","or191-F1_H11","spn-4_or191-F1_H11","52933_H11",8,937,340
"spn-4","2012-09-12","or191-F3_A02","spn-4_or191-F3_A02","53018_A02",8,585,286
"spn-4","2012-09-12","or191-F3_A07","spn-4_or191-F3_A07","53018_A07",8,417,214
"spn-4","2012-09-12","or191-F3_A11","spn-4_or191-F3_A11","53018_A11",8,583,204
"spn-4","2012-09-12","or191-F3_B02","spn-4_or191-F3_B02","53018_B02",6,454,490
"spn-4","2012-09-12","or191-F3_B07","spn-4_or191-F3_B07","53018_B07",2,382,376
"spn-4","2012-09-12","or191-F3_B11","spn-4_or191-F3_B11","53018_B11",8,616,340
"spn-4","2012-09-12","or191-F3_C02","spn-4_or191-F3_C02","53018_C02",8,365,297
"spn-4","2012-09-12","or191-F3_C07","spn-4_or191-F3_C07","53018_C07",13,584,183
"spn-4","2012-09-12","or191-F3_C11","spn-4_or191-F3_C11","53018_C11",4,628,168
"spn-4","2012-09-12","or191-F3_D02","spn-4_or191-F3_D02","53018_D02",9,410,419
"spn-4","2012-09-12","or191-F3_D07","spn-4_or191-F3_D07","53018_D07",9,669,135
"spn-4","2012-09-12","or191-F3_D11","spn-4_or191-F3_D11","53018_D11",7,617,170
"spn-4","2012-09-12","or191-F3_E02","spn-4_or191-F3_E02","53018_E02",2,204,223
"spn-4","2012-09-12","or191-F3_E07","spn-4_or191-F3_E07","53018_E07",5,671,230
"spn-4","2012-09-12","or191-F3_E11","spn-4_or191-F3_E11","53018_E11",6,608,244
"spn-4","2012-09-12","or191-F3_F02","spn-4_or191-F3_F02","53018_F02",6,611,271
"spn-4","2012-09-12","or191-F3_F07","spn-4_or191-F3_F07","53018_F07",2,400,284
"spn-4","2012-09-12","or191-F3_F11","spn-4_or191-F3_F11","53018_F11",9,841,286
"spn-4","2012-09-12","or191-F3_G02","spn-4_or191-F3_G02","53018_G02",3,422,471
"spn-4","2012-09-12","or191-F3_G07","spn-4_or191-F3_G07","53018_G07",4,424,355
"spn-4","2012-09-12","or191-F3_G11","spn-4_or191-F3_G11","53018_G11",7,379,302
"spn-4","2014-06-04","universal-F5_A02","spn-4_universal-F5_A02","53285_A02",6,259,265
"spn-4","2014-06-04","universal-F5_A11","spn-4_universal-F5_A11","53285_A11",4,423,351
"spn-4","2014-06-04","universal-F5_B11","spn-4_universal-F5_B11","53285_B11",8,419,389
"spn-4","2014-06-04","universal-F5_C02","spn-4_universal-F5_C02","53285_C02",1,283,351
"spn-4","2014-06-04","universal-F5_C11","spn-4_universal-F5_C11","53285_C11",9,337,356
"spn-4","2014-06-04","universal-F5_D02","spn-4_universal-F5_D02","53285_D02",3,121,242
"spn-4","2014-06-04","universal-F5_D11","spn-4_universal-F5_D11","53285_D11",7,389,210
"spn-4","2014-06-04","universal-F5_E02","spn-4_universal-F5_E02","53285_E02",5,322,394
"spn-4","2014-06-04","universal-F5_E11","spn-4_universal-F5_E11","53285_E11",6,326,348
"spn-4","2014-06-04","universal-F5_F02","spn-4_universal-F5_F02","53285_F02",4,59,152
"spn-4","2014-06-04","universal-F5_F11","spn-4_universal-F5_F11","53285_F11",9,336,95
"spn-4","2014-06-04","universal-F5_G02","spn-4_universal-F5_G02","53285_G02",5,137,263
"spn-4","2014-06-04","universal-F5_H02","spn-4_universal-F5_H02","53285_H02",2,337,349
"spn-4","2014-06-04","universal-F5_H11","spn-4_universal-F5_H11","53285_H11",5,204,251
"spn-4","2014-06-11","universal-F5_A02","spn-4_universal-F5_A02","53372_A02",10,731,442
"spn-4","2014-06-11","universal-F5_A11","spn-4_universal-F5_A11","53372_A11",10,747,421
"spn-4","2014-06-11","universal-F5_B11","spn-4_universal-F5_B11","53372_B11",6,736,391
"spn-4","2014-06-11","universal-F5_C02","spn-4_universal-F5_C02","53372_C02",8,633,411
"spn-4","2014-06-11","universal-F5_C11","spn-4_universal-F5_C11","53372_C11",12,752,125
"spn-4","2014-06-11","universal-F5_D02","spn-4_universal-F5_D02","53372_D02",12,707,420
"spn-4","2014-06-11","universal-F5_D11","spn-4_universal-F5_D11","53372_D11",16,649,184
"spn-4","2014-06-11","universal-F5_E02","spn-4_universal-F5_E02","53372_E02",6,631,372
"spn-4","2014-06-11","universal-F5_E11","spn-4_universal-F5_E11","53372_E11",14,689,266
"spn-4","2014-06-11","universal-F5_F02","spn-4_universal-F5_F02","53372_F02",9,496,347
"spn-4","2014-06-11","universal-F5_F11","spn-4_universal-F5_F11","53372_F11",10,719,254
"spn-4","2014-06-11","universal-F5_G02","spn-4_universal-F5_G02","53372_G02",9,531,644
"spn-4","2014-06-11","universal-F5_H02","spn-4_universal-F5_H02","53372_H02",10,613,428
"spn-4","2014-06-11","universal-F5_H11","spn-4_universal-F5_H11","53372_H11",11,766,143
"spn-4","2015-07-08","L4440_A01","spn-4_L4440_A01","55818_A01",5,674,185
"spn-4","2015-07-08","L4440_A01","spn-4_L4440_A01","55819_A01",11,590,332
"spn-4","2015-07-08","L4440_A02","spn-4_L4440_A02","55818_A02",7,642,282
"spn-4","2015-07-08","L4440_A02","spn-4_L4440_A02","55819_A02",12,817,177
"spn-4","2015-07-08","L4440_A03","spn-4_L4440_A03","55818_A03",9,850,213
"spn-4","2015-07-08","L4440_A03","spn-4_L4440_A03","55819_A03",7,712,362
"spn-4","2015-07-08","L4440_A04","spn-4_L4440_A04","55818_A04",6,893,211
"spn-4","2015-07-08","L4440_A04","spn-4_L4440_A04","55819_A04",8,784,297
"spn-4","2015-07-08","L4440_A05","spn-4_L4440_A05","55818_A05",10,828,252
"spn-4","2015-07-08","L4440_A05","spn-4_L4440_A05","55819_A05",13,655,289
"spn-4","2015-07-08","L4440_A06","spn-4_L4440_A06","55818_A06",5,583,318
"spn-4","2015-07-08","L4440_A06","spn-4_L4440_A06","55819_A06",11,709,164
"spn-4","2015-07-08","L4440_A07","spn-4_L4440_A07","55818_A07",6,668,204
"spn-4","2015-07-08","L4440_A07","spn-4_L4440_A07","55819_A07",7,711,210
"spn-4","2015-07-08","L4440_A08","spn-4_L4440_A08","55818_A08",7,753,222
"spn-4","2015-07-08","L4440_A08","spn-4_L4440_A08","55819_A08",6,687,216
"spn-4","2015-07-08","L4440_A09","spn-4_L4440_A09","55818_A09",6,664,193
"spn-4","2015-07-08","L4440_A09","spn-4_L4440_A09","55819_A09",4,612,143
"spn-4","2015-07-08","L4440_A10","spn-4_L4440_A10","55818_A10",6,638,218
"spn-4","2015-07-08","L4440_A10","spn-4_L4440_A10","55819_A10",6,766,178
"spn-4","2015-07-08","L4440_A11","spn-4_L4440_A11","55818_A11",6,647,148
"spn-4","2015-07-08","L4440_A11","spn-4_L4440_A11","55819_A11",2,847,161
"spn-4","2015-07-08","L4440_A12","spn-4_L4440_A12","55818_A12",4,821,210
"spn-4","2015-07-08","L4440_A12","spn-4_L4440_A12","55819_A12",10,768,195
"spn-4","2015-07-08","L4440_B01","spn-4_L4440_B01","55818_B01",5,589,181
"spn-4","2015-07-08","L4440_B01","spn-4_L4440_B01","55819_B01",4,759,232
"spn-4","2015-07-08","L4440_B02","spn-4_L4440_B02","55818_B02",8,723,137
"spn-4","2015-07-08","L4440_B02","spn-4_L4440_B02","55819_B02",9,740,198
"spn-4","2015-07-08","L4440_B03","spn-4_L4440_B03","55818_B03",10,774,282
"spn-4","2015-07-08","L4440_B03","spn-4_L4440_B03","55819_B03",8,843,229
"spn-4","2015-07-08","L4440_B04","spn-4_L4440_B04","55818_B04",6,717,231
"spn-4","2015-07-08","L4440_B04","spn-4_L4440_B04","55819_B04",5,838,251
"spn-4","2015-07-08","L4440_B05","spn-4_L4440_B05","55818_B05",6,752,284
"spn-4","2015-07-08","L4440_B05","spn-4_L4440_B05","55819_B05",9,814,179
"spn-4","2015-07-08","L4440_B06","spn-4_L4440_B06","55818_B06",6,595,219
"spn-4","2015-07-08","L4440_B06","spn-4_L4440_B06","55819_B06",4,818,151
"spn-4","2015-07-08","L4440_B07","spn-4_L4440_B07","55818_B07",7,559,193
"spn-4","2015-07-08","L4440_B07","spn-4_L4440_B07","55819_B07",4,789,185
"spn-4","2015-07-08","L4440_B08","spn-4_L4440_B08","55818_B08",9,647,208
"spn-4","2015-07-08","L4440_B08","spn-4_L4440_B08","55819_B08",5,740,192
"spn-4","2015-07-08","L4440_B09","spn-4_L4440_B09","55818_B09",8,565,216
"spn-4","2015-07-08","L4440_B09","spn-4_L4440_B09","55819_B09",6,493,181
"spn-4","2015-07-08","L4440_B10","spn-4_L4440_B10","55818_B10",8,511,263
"spn-4","2015-07-08","L4440_B10","spn-4_L4440_B10","55819_B10",5,886,196
"spn-4","2015-07-08","L4440_B11","spn-4_L4440_B11","55818_B11",3,593,183
"spn-4","2015-07-08","L4440_B11","spn-4_L4440_B11","55819_B11",3,766,208
"spn-4","2015-07-08","L4440_B12","spn-4_L4440_B12","55818_B12",7,607,201
"spn-4","2015-07-08","L4440_B12","spn-4_L4440_B12","55819_B12",8,900,199
"spn-4","2015-07-08","L4440_C01","spn-4_L4440_C01","55818_C01",12,672,248
"spn-4","2015-07-08","L4440_C01","spn-4_L4440_C01","55819_C01",5,624,273
"spn-4","2015-07-08","L4440_C02","spn-4_L4440_C02","55818_C02",7,772,195
"spn-4","2015-07-08","L4440_C02","spn-4_L4440_C02","55819_C02",4,719,148
"spn-4","2015-07-08","L4440_C03","spn-4_L4440_C03","55818_C03",8,863,301
"spn-4","2015-07-08","L4440_C03","spn-4_L4440_C03","55819_C03",6,621,195
"spn-4","2015-07-08","L4440_C04","spn-4_L4440_C04","55818_C04",6,679,225
"spn-4","2015-07-08","L4440_C04","spn-4_L4440_C04","55819_C04",4,692,123
"spn-4","2015-07-08","L4440_C05","spn-4_L4440_C05","55818_C05",4,524,226
"spn-4","2015-07-08","L4440_C05","spn-4_L4440_C05","55819_C05",5,743,178
"spn-4","2015-07-08","L4440_C06","spn-4_L4440_C06","55818_C06",8,636,241
"spn-4","2015-07-08","L4440_C06","spn-4_L4440_C06","55819_C06",9,863,180
"spn-4","2015-07-08","L4440_C07","spn-4_L4440_C07","55818_C07",7,588,237
"spn-4","2015-07-08","L4440_C07","spn-4_L4440_C07","55819_C07",2,703,104
"spn-4","2015-07-08","L4440_C08","spn-4_L4440_C08","55818_C08",5,632,221
"spn-4","2015-07-08","L4440_C08","spn-4_L4440_C08","55819_C08",9,758,106
"spn-4","2015-07-08","L4440_C09","spn-4_L4440_C09","55818_C09",6,544,112
"spn-4","2015-07-08","L4440_C09","spn-4_L4440_C09","55819_C09",5,629,177
"spn-4","2015-07-08","L4440_C10","spn-4_L4440_C10","55818_C10",7,574,161
"spn-4","2015-07-08","L4440_C10","spn-4_L4440_C10","55819_C10",2,547,203
"spn-4","2015-07-08","L4440_C11","spn-4_L4440_C11","55818_C11",8,658,191
"spn-4","2015-07-08","L4440_C11","spn-4_L4440_C11","55819_C11",6,755,142
"spn-4","2015-07-08","L4440_C12","spn-4_L4440_C12","55818_C12",2,672,200
"spn-4","2015-07-08","L4440_C12","spn-4_L4440_C12","55819_C12",13,793,161
"spn-4","2015-07-08","L4440_D01","spn-4_L4440_D01","55818_D01",10,721,225
"spn-4","2015-07-08","L4440_D01","spn-4_L4440_D01","55819_D01",9,579,214
"spn-4","2015-07-08","L4440_D02","spn-4_L4440_D02","55818_D02",7,731,213
"spn-4","2015-07-08","L4440_D02","spn-4_L4440_D02","55819_D02",7,699,133
"spn-4","2015-07-08","L4440_D03","spn-4_L4440_D03","55818_D03",6,824,241
